freq_MHz,dBuV_y
425965000.0,16.6474
425977031.25,16.41529
425989062.5,15.8953905
426001093.75,15.07205
426013125.0,14.93234
426025156.25,15.36522
426037187.5,15.57754
426049218.75,15.55962
426061250.0,15.30598
426073281.25,14.9304
426085312.5,15.41029
426097343.75,15.6211
426109375.0,15.53702
426121406.25,15.13338
426133437.5,14.5143
426145468.75,14.51049
426157500.0,14.34025
426169531.25,13.97259
426181562.5,13.43552
426193593.75,13.85613
426205625.0,14.47401
426217656.25,14.70736
426229687.5,15.08212
426241718.75,15.32651
426253750.0,15.22767
426265781.25,14.86179
426277812.5,14.31138
426289843.75,13.83651
426301875.0,14.08185
426313906.25,15.08607
426325937.5,15.69732
426337968.75,15.90038
426350000.0,15.69069
426362031.25,15.06303
426374062.5,15.16235
426386093.75,15.05277
426398125.0,14.5879
426410156.25,14.43615
426422187.5,14.76819
426434218.75,14.77403
426446250.0,14.49377
426458281.25,14.94118
426470312.5,15.1283
426482343.75,15.05634
426494375.0,14.73089
426506406.25,14.25402
426518437.5,14.55676
426530468.75,14.83698
426542500.0,15.00545
426554531.25,15.0324
426566562.5,14.87495
426578593.75,14.48491
426590625.0,14.2289
426602656.25,14.12985
426614687.5,14.56439
426626718.75,14.71545
426638750.0,14.79879
426650781.25,14.90325
426662812.5,14.73197
426674843.75,14.28667
426686875.0,14.50412
426698906.25,14.51624
426710937.5,14.32236
426722968.75,13.97099
426735000.0,14.08829
426747031.25,14.10889
426759062.5,14.24636
426771093.75,14.49809
426783125.0,14.49023
426795156.25,14.71651
426807187.5,14.7753105
426819218.75,14.55663
426831250.0,14.05704
426843281.25,15.01109
426855312.5,15.80612
426867343.75,16.3895
426879375.0,16.72152
426891406.25,16.773531
426903437.5,16.52387
426915468.75,15.95319
426927500.0,15.03948
426939531.25,13.97213
426951562.5,14.3221
426963593.75,14.34127
426975625.0,14.29362
426987656.25,14.61218
426999687.5,14.59442
427011718.75,14.40573
427023750.0,14.18372
427035781.25,13.9540205
427047812.5,14.17075
427059843.75,14.22734
427071875.0,14.10139
427083906.25,14.34085
427095937.5,15.08984
427107968.75,15.4469
427120000.0,15.61944
427132031.25,15.54244
427144062.5,15.08383
427156093.75,14.28527
427168125.0,13.98511
427180156.25,14.26678
427192187.5,14.49844
427204218.75,14.42331
427216250.0,14.58703
427228281.25,14.29228
427240312.5,13.49845
427252343.75,13.1023
427264375.0,13.75168
427276406.25,14.15105
427288437.5,14.2252
427300468.75,14.50908
427312500.0,14.9375105
427324531.25,15.14293
427336562.5,15.10474
427348593.75,14.8183
427360625.0,14.29472
427372656.25,13.90755
427384687.5,13.82461
427396718.75,13.98199
427408750.0,14.11831
427420781.25,14.00093
427432812.5,13.91272
427444843.75,13.95565
427456875.0,15.41655
427468906.25,16.36616
427480937.5,16.86796
427492968.75,16.96625
427505000.0,16.68854
427517031.25,16.05088
427529062.5,15.06292
427541093.75,13.73214
427553125.0,13.47661
427565156.25,13.32612
427577187.5,13.25165
427589218.75,13.73222
427601250.0,14.20119
427613281.25,14.48332
427625312.5,14.6157
427637343.75,14.63082
427649375.0,14.88412
427661406.25,15.27047
427673437.5,15.50177
427685468.75,15.54782
427697500.0,15.37456
427709531.25,14.94037
427721562.5,14.71963
427733593.75,14.93247
427745625.0,14.88499
427757656.25,14.56881
427769687.5,14.5860405
427781718.75,15.00632
427793750.0,15.31266
427805781.25,15.48054
427817812.5,15.48432
427829843.75,15.3012
427841875.0,15.47834
427853906.25,15.57685
427865937.5,15.47427
427877968.75,15.27029
427890000.0,15.02827
427902031.25,15.11569
427914062.5,15.09321
427926093.75,14.96451
427938125.0,14.71966
427950156.25,14.33866
427962187.5,13.79671
427974218.75,13.27373
427986250.0,13.47282
427998281.25,13.93947
428010312.5,14.08923
428022343.75,14.1568
428034375.0,14.16036
428046406.25,14.0783205
428058437.5,14.48064
428070468.75,14.74387
428082500.0,14.70499
428094531.25,14.97113
428106562.5,15.24101
428118593.75,15.12999
428130625.0,14.67327
428142656.25,14.35555
428154687.5,14.36106
428166718.75,14.75172
428178750.0,14.84337
428190781.25,14.63901
428202812.5,14.63414
428214843.75,14.5481
428226875.0,14.48602
428238906.25,14.38829
428250937.5,13.89797
428262968.75,14.14723
428275000.0,14.75922
428287031.25,15.15265
428299062.5,15.75923
428311093.75,16.81937
428323125.0,17.54345
428335156.25,17.95253
428347187.5,18.0714
428359218.75,17.9293
428371250.0,17.55989
428383281.25,16.99892
428395312.5,16.27898
428407343.75,15.4234
428419375.0,14.61064
428431406.25,14.78228
428443437.5,14.75066
428455468.75,14.5249605
428467500.0,14.66061
428479531.25,14.97767
428491562.5,15.14507
428503593.75,15.21371
428515625.0,15.21951
428527656.25,15.32685
428539687.5,15.43924
428551718.75,15.28364
428563750.0,15.62323
428575781.25,15.4919405
428587812.5,14.85353
428599843.75,14.62034
428611875.0,14.89822
428623906.25,14.85106
428635937.5,15.1562805
428647968.75,15.34576
428660000.0,15.27618
428672031.25,14.93008
428684062.5,14.35187
428696093.75,14.25544
428708125.0,14.16926
428720156.25,14.19107
428732187.5,14.7604
428744218.75,15.4813
428756250.0,15.74148
428768281.25,15.54105
428780312.5,15.11208
428792343.75,15.42011
428804375.0,15.66189
428816406.25,15.76947
428828437.5,16.08524
428840468.75,16.20182
428852500.0,16.1181
428864531.25,15.82354
428876562.5,15.29755
428888593.75,14.50911
428900625.0,14.08903
428912656.25,14.3328905
428924687.5,14.37112
428936718.75,14.73031
428948750.0,15.63595
428960781.25,16.27253
428972812.5,16.65248
428984843.75,16.78403
428996875.0,16.67785
429008906.25,16.35258
429020937.5,15.83901
429032968.75,15.18216
429045000.0,14.87095
429057031.25,14.75597
429069062.5,15.2405205
429081093.75,15.50323
429093125.0,15.78143
429105156.25,15.93351
429117187.5,15.96745
429129218.75,15.89354
429141250.0,15.72466
429153281.25,15.47612
429165312.5,15.16484
429177343.75,15.09101
429189375.0,14.96132
429201406.25,14.8647
429213437.5,14.79493
429225468.75,14.4343
429237500.0,14.36413
429249531.25,14.68475
429261562.5,14.81091
429273593.75,15.01751
429285625.0,15.09184
429297656.25,15.07398
429309687.5,15.0106
429321718.75,14.93935
429333750.0,14.87742
429345781.25,15.11696
429357812.5,15.58347
429369843.75,16.17009
429381875.0,16.4905
429393906.25,16.54459
429405937.5,16.33012
429417968.75,15.84277
429430000.0,15.07554
429442031.25,14.28496
429454062.5,14.31307
429466093.75,13.98375
429478125.0,14.72096
429490156.25,15.03698
429502187.5,15.0053
429514218.75,14.69608
429526250.0,14.40894
429538281.25,14.86395
429550312.5,15.03621
429562343.75,14.9512205
429574375.0,14.64625
429586406.25,14.16869
429598437.5,14.40077
429610468.75,15.23173
429622500.0,15.9087305
429634531.25,16.38712
429646562.5,16.63116
429658593.75,16.6177
429670625.0,16.3381
429682656.25,15.79958
429694687.5,15.02791
429706718.75,14.85519
429718750.0,14.86835
429730781.25,14.8771105
429742812.5,14.7578
429754843.75,14.85898
429766875.0,15.09186
429778906.25,15.09492
429790937.5,14.86961
429802968.75,14.43337
429815000.0,13.84364
429827031.25,14.00976
429839062.5,14.00652
429851093.75,14.21057
429863125.0,14.2256
429875156.25,14.16434
429887187.5,14.14447
429899218.75,13.89375
429911250.0,14.13821
429923281.25,14.3448105
429935312.5,14.66491
429947343.75,14.77666
429959375.0,14.68241
429971406.25,14.86861
429983437.5,14.89225
429995468.75,15.26392
430007500.0,15.26836
430019531.25,14.9708605
430031562.5,14.68656
430043593.75,15.37213
430055625.0,15.75755
430067656.25,15.866
430079687.5,15.71814
430091718.75,15.32845
430103750.0,15.37832
430115781.25,15.41212
430127812.5,15.12883
430139843.75,14.8709
430151875.0,14.94671
430163906.25,14.80754
430175937.5,14.74699
430187968.75,15.04214
430200000.0,15.17723
430212031.25,15.28191
430224062.5,15.60336
430236093.75,15.82133
430248125.0,15.94652
430260156.25,15.99397
430272187.5,15.97196
430284218.75,15.87099
430296250.0,15.69536
430308281.25,15.60952
430320312.5,15.33636
430332343.75,14.89274
430344375.0,15.01676
430356406.25,15.08885
430368437.5,14.86637
430380468.75,15.1746
430392500.0,15.46588
430404531.25,15.52901
430416562.5,15.35966
430428593.75,14.95573
430440625.0,15.06741
430452656.25,15.4196005
430464687.5,15.62148
430476718.75,15.59731
430488750.0,15.27805
430500781.25,14.6921
430512812.5,14.20058
430524843.75,14.13293
430536875.0,14.4389
430548906.25,14.52933
430560937.5,14.38444
430572968.75,14.7598
430585000.0,15.232
430597031.25,15.38968
430609062.5,15.28194
430621093.75,14.99197
430633125.0,14.63206
430645156.25,14.88255
430657187.5,15.28326
430669218.75,15.41968
430681250.0,15.34329
430693281.25,15.11
430705312.5,14.77957
430717343.75,14.84747
430729375.0,14.94436
430741406.25,14.9293
430753437.5,14.82826
430765468.75,14.94163
430777500.0,15.2863
430789531.25,15.44479
430801562.5,15.40619
430813593.75,15.66232
430825625.0,15.69037
430837656.25,15.43586
430849687.5,14.90744
430861718.75,15.40787
430873750.0,15.6692705
430885781.25,15.6386
430897812.5,15.54293
430909843.75,15.2161
430921875.0,14.85542
430933906.25,14.61622
430945937.5,14.10532
430957968.75,14.26521
430970000.0,15.00435
430982031.25,15.47052
430994062.5,15.66597
431006093.75,15.60313
431018125.0,15.30576
431030156.25,14.81067
431042187.5,14.7714205
431054218.75,14.62534
431066250.0,15.01808
431078281.25,15.14946
431090312.5,15.0004
431102343.75,14.80119
431114375.0,14.88834
431126406.25,14.86903
431138437.5,14.80335
431150468.75,14.62067
431162500.0,14.42753
431174531.25,14.2447405
431186562.5,14.49403
431198593.75,14.72471
431210625.0,15.48199
431222656.25,16.14246
431234687.5,16.63551
431246718.75,16.9683
431258750.0,17.14425
431270781.25,17.16283
431282812.5,17.01971
431294843.75,16.707
431306875.0,16.21287
431318906.25,15.5206
431330937.5,14.98938
431342968.75,15.04315
431355000.0,14.84153
431367031.25,15.14031
431379062.5,15.37914
431391093.75,15.50749
431403125.0,15.5449
431415156.25,15.5052
431427187.5,15.39705
431439218.75,15.38774
431451250.0,15.56617
431463281.25,15.50512
431475312.5,15.21875
431487343.75,14.71661
431499375.0,14.29482
431511406.25,14.10647
431523437.5,13.98611
431535468.75,13.82364
431547500.0,14.18072
431559531.25,14.29877
431571562.5,14.94037
431583593.75,15.3183
431595625.0,15.27337
431607656.25,14.7714405
431619687.5,13.80811
431631718.75,13.74543
431643750.0,14.25979
431655781.25,14.54265
431667812.5,14.5893
431679843.75,14.40095
431691875.0,13.9835005
431703906.25,14.04424
431715937.5,14.26826
431727968.75,15.00876
431740000.0,15.60776
431752031.25,16.01025
431764062.5,16.23585
431776093.75,16.28635
431788125.0,16.14587
431800156.25,15.78323
431812187.5,15.15609
431824218.75,14.47532
431836250.0,14.07406
431848281.25,13.68362
431860312.5,14.09734
431872343.75,14.16479
431884375.0,14.39106
431896406.25,14.69801
431908437.5,14.8714
431920468.75,14.91386
431932500.0,14.83596
431944531.25,15.28853
431956562.5,15.63869
431968593.75,15.81573
431980625.0,15.80271
431992656.25,15.59213
432004687.5,15.18885
432016718.75,14.61213
432028750.0,14.39684
432040781.25,14.69219
432052812.5,14.5906105
432064843.75,14.96551
432076875.0,15.14126
432088906.25,15.01669
432100937.5,15.16711
432112968.75,15.21382
432125000.0,15.1446705
432137031.25,15.26283
432149062.5,15.88149
432161093.75,16.18971
432173125.0,16.19802
432185156.25,15.92265
432197187.5,15.38567
432209218.75,15.49886
432221250.0,15.53137
432233281.25,15.30994
432245312.5,14.79423
432257343.75,14.3476305
432269375.0,13.85417
432281406.25,13.87901
432293437.5,13.98017
432305468.75,14.19265
432317500.0,14.3013
432329531.25,14.29703
432341562.5,14.49193
432353593.75,14.5798
432365625.0,14.6468
432377656.25,14.48895
432389687.5,14.05572
432401718.75,14.14886
432413750.0,14.4811
432425781.25,14.68948
432437812.5,15.43449
432449843.75,15.92989
432461875.0,16.14794
432473906.25,16.09287
432485937.5,15.7756405
432497968.75,15.62016
432510000.0,15.43676
432522031.25,15.0449
432534062.5,15.15032
432546093.75,15.59747
432558125.0,15.77313
432570156.25,15.66434
432582187.5,15.26595
432594218.75,14.58169
432606250.0,14.31573
432618281.25,14.46783
432630312.5,14.3745
432642343.75,14.58225
432654375.0,15.08894
432666406.25,15.36303
432678437.5,15.37564
432690468.75,15.10516
432702500.0,14.65495
432714531.25,14.55305
432726562.5,14.57424
432738593.75,14.61565
432750625.0,14.62769
432762656.25,14.73379
432774687.5,14.81894
432786718.75,14.94043
432798750.0,14.8735
432810781.25,14.64253
432822812.5,14.74422
432834843.75,14.71485
432846875.0,14.58108
432858906.25,14.35254
432870937.5,14.1265
432882968.75,14.31161
432895000.0,13.9529
432907031.25,13.66278
432919062.5,13.88859
432931093.75,14.01809
432943125.0,14.04037
432955156.25,14.235
432967187.5,14.24928
432979218.75,14.36859
432991250.0,14.56937
433003281.25,14.86196
433015312.5,14.96147
433027343.75,14.84729
433039375.0,14.57433
433051406.25,14.38448
433063437.5,14.21031
433075468.75,14.77914
433087500.0,15.79207
433099531.25,16.54855
433111562.5,17.06177
433123593.75,17.35048
433135625.0,17.43712
433147656.25,17.34605
433159687.5,17.10108
433171718.75,16.72209
433183750.0,16.22182
433195781.25,15.6048
433207812.5,15.03596
433219843.75,15.00092
433231875.0,14.79659
433243906.25,14.98408
433255937.5,15.45164
433267968.75,15.75888
433280000.0,15.88499
433292031.25,15.81591
433304062.5,15.54031
433316093.75,15.04636
433328125.0,15.38306
433340156.25,15.74491
433352187.5,15.82813
433364218.75,15.6529
433376250.0,15.22383
433388281.25,15.15564
433400312.5,14.84999
433412343.75,14.70181
433424375.0,15.0898
433436406.25,15.29966
433448437.5,15.26826
433460468.75,15.19743
433472500.0,15.3078
433484531.25,15.50127
433496562.5,15.72356
433508593.75,15.72852
433520625.0,15.48682
433532656.25,14.9817705
433544687.5,14.2226305
433556718.75,14.03883
433568750.0,14.61437
433580781.25,14.95256
433592812.5,15.0458
433604843.75,14.9027605
433616875.0,15.12774
433628906.25,15.35238
433640937.5,15.33093
433652968.75,15.06618
433665000.0,15.03523
433677031.25,15.19656
433689062.5,15.31734
433701093.75,15.29614
433713125.0,15.16555
433725156.25,14.9547
433737187.5,14.67705
433749218.75,15.12016
433761250.0,15.4328
433773281.25,15.4314
433785312.5,15.14491
433797343.75,14.59848
433809375.0,14.11456
433821406.25,13.8749
433833437.5,14.02175
433845468.75,13.95394
433857500.0,14.01562
433869531.25,13.9891205
433881562.5,13.78879
433893593.75,13.47726
433905625.0,14.14561
433917656.25,14.63787
433929687.5,14.93499
433941718.75,15.01187
433953750.0,14.84239
433965781.25,14.40173
433977812.5,14.86222
433989843.75,15.25851
434001875.0,15.50561
434013906.25,15.61091
434025937.5,15.57539
434037968.75,15.38602
434050000.0,15.01003
434062031.25,14.39344
434074062.5,14.49169
434086093.75,14.58961
434098125.0,14.81091
434110156.25,15.56381
434122187.5,16.14547
434134218.75,16.53852
434146250.0,16.73289
434158281.25,16.72088
434170312.5,16.49487
434182343.75,16.15208
434194375.0,16.07365
434206406.25,15.72496
434218437.5,15.09013
434230468.75,14.14869
434242500.0,14.25294
434254531.25,14.47794
434266562.5,14.45833
434278593.75,14.87897
434290625.0,15.61306
434302656.25,16.09415
434314687.5,16.34885
434326718.75,16.40948
434338750.0,16.30918
434350781.25,16.0793
434362812.5,15.74882
434374843.75,15.34499
434386875.0,14.89503
434398906.25,14.8913
434410937.5,14.6918
434422968.75,15.06388
434435000.0,15.22046
434447031.25,15.25288
434459062.5,15.69342
434471093.75,15.98979
434483125.0,16.14098
434495156.25,16.14391
434507187.5,15.99567
434519218.75,15.6952505
434531250.0,15.24681
434543281.25,15.25075
434555312.5,15.48348
434567343.75,15.51859
434579375.0,15.29245
434591406.25,15.53294
434603437.5,15.683
434615468.75,15.6190405
434627500.0,15.39781
434639531.25,15.15375
434651562.5,15.17033
434663593.75,15.07124
434675625.0,14.97651
434687656.25,14.9321
434699687.5,14.6285305
434711718.75,15.12861
434723750.0,15.3695
434735781.25,15.60034
434747812.5,16.26871
434759843.75,16.69603
434771875.0,16.87186
434783906.25,16.79019
434795937.5,16.44836
434807968.75,16.41127
434820000.0,17.11007
434832031.25,17.6116
434844062.5,17.91209
434856093.75,18.0055
434868125.0,17.88549
434880156.25,17.54683
434892187.5,17.24483
434904218.75,16.87492
434916250.0,16.32303
434928281.25,15.62036
434940312.5,14.81166
434952343.75,14.85814
434964375.0,15.04566
434976406.25,14.8354
434988437.5,14.70561
435000468.75,14.64806
435012500.0,14.81554
435024531.25,14.91043
435036562.5,15.8430605
435048593.75,15.52277
435060625.0,15.08948
435072656.25,15.4089
435084687.5,15.4343605
435096718.75,15.11326
435108750.0,15.05965
435120781.25,15.16458
435132812.5,15.08973
435144843.75,15.00912
435156875.0,15.42261
435168906.25,15.6479
435180937.5,15.66903
435192968.75,15.4687605
435205000.0,15.06345
435217031.25,15.0312605
435229062.5,14.92967
435241093.75,15.20162
435253125.0,15.46416
435265156.25,15.35439
435277187.5,15.99391
435289218.75,16.680151
435301250.0,17.2541
435313281.25,17.67943
435325312.5,17.92283
435337343.75,17.95548
435349375.0,17.7522
435361406.25,17.28919
435373437.5,16.54101
435385468.75,15.47723
435397500.0,15.07719
435409531.25,15.78751
435421562.5,16.55489
435433593.75,17.03219
435445625.0,17.2556
435457656.25,17.26682
435469687.5,17.11108
435481718.75,16.83157
435493750.0,16.46047
435505781.25,16.00871
435517812.5,15.58676
435529843.75,15.82286
435541875.0,15.76565
435553906.25,15.47594
435565937.5,15.01537
435577968.75,15.45316
435590000.0,15.91799
435602031.25,16.12939
435614062.5,16.38774
435626093.75,16.75928
435638125.0,16.99224
435650156.25,17.03768
435662187.5,16.89334
435674218.75,16.55009
435686250.0,15.99297
435698281.25,15.20409
435710312.5,15.19653
435722343.75,15.7663
435734375.0,16.08139
435746406.25,16.31017
435758437.5,16.70596
435770468.75,16.9514
435782500.0,17.04942
435794531.25,16.99868
435806562.5,16.80055
435818593.75,16.46455
435830625.0,16.0096
435842656.25,15.46004
435854687.5,14.83923
435866718.75,14.71324
435878750.0,14.80218
435890781.25,14.51401
435902812.5,14.34233
435914843.75,14.13808
435926875.0,14.3665
435938906.25,14.91754
435950937.5,15.26916
435962968.75,15.393
435975000.0,15.25655
435987031.25,15.54995
435999062.5,15.87138
436011093.75,15.96996
436023125.0,16.21869
436035156.25,16.50224
436047187.5,16.65407
436059218.75,16.6847
436071250.0,16.60202
436083281.25,16.41328
436095312.5,16.12788
436107343.75,15.76022
436119375.0,15.51804
436131406.25,15.69997
436143437.5,15.55995
436155468.75,15.08573
436167500.0,14.82718
436179531.25,14.69856
436191562.5,14.75746
436203593.75,14.57458
436215625.0,14.39245
436227656.25,14.73119
436239687.5,15.13561
436251718.75,15.48468
436263750.0,15.60917
436275781.25,15.51536
436287812.5,15.20882
436299843.75,15.00182
436311875.0,15.27766
436323906.25,15.47868
436335937.5,15.61089
436347968.75,16.13336
436360000.0,16.28779
436372031.25,16.0564
436384062.5,15.69277
436396093.75,15.64199
436408125.0,15.69084
436420156.25,15.66314
436432187.5,15.58186
436444218.75,15.45991
436456250.0,15.73325
436468281.25,15.83433
436480312.5,15.54541
436492343.75,14.87884
436504375.0,13.90652
436516406.25,13.72442
436528437.5,14.1508
436540468.75,14.14034
436552500.0,14.30206
436564531.25,14.70338
436576562.5,14.92936
436588593.75,14.71856
436600625.0,14.8103
436612656.25,15.02575
436624687.5,14.86557
436636718.75,15.04877
436648750.0,15.5393505
436660781.25,15.78822
436672812.5,15.79312
436684843.75,15.54438
436696875.0,15.02956
436708906.25,15.42493
436720937.5,15.78062
436732968.75,15.9926405
436745000.0,16.02399
436757031.25,15.83197
436769062.5,15.3715105
436781093.75,14.85923
436793125.0,14.88792
436805156.25,14.7095
436817187.5,14.47343
436829218.75,14.58542
436841250.0,14.59837
436853281.25,15.33596
436865312.5,15.82834
436877343.75,16.09714
436889375.0,16.1981
436901406.25,16.16355
436913437.5,16.00453
436925468.75,15.76015
436937500.0,16.11166
436949531.25,16.4159
436961562.5,16.6252
436973593.75,16.75401
436985625.0,16.82078
436997656.25,16.82246
437009687.5,16.73838
437021718.75,16.53504
437033750.0,16.17223
437045781.25,15.60877
437057812.5,14.80672
437069843.75,14.45382
437081875.0,14.37884
437093906.25,14.964
437105937.5,15.587
437117968.75,15.83586
437130000.0,15.70232
437142031.25,16.19265
437154062.5,16.51065
437166093.75,16.66734
437178125.0,16.65953
437190156.25,16.47305
437202187.5,16.08788
437214218.75,15.48314
437226250.0,15.56192
437238281.25,15.67313
437250312.5,16.3948
437262343.75,16.77445
437274375.0,16.80062
437286406.25,16.49251
437298437.5,15.9346
437310468.75,15.55975
437322500.0,14.98044
437334531.25,14.24539
437346562.5,14.60493
437358593.75,14.92646
437370625.0,15.15377
437382656.25,15.29509
437394687.5,15.71407
437406718.75,16.00546
437418750.0,16.093
437430781.25,15.96694
437442812.5,15.61736
437454843.75,15.96293
437466875.0,16.47533
437478906.25,16.74388
437490937.5,16.80594
437502968.75,16.70197
437515000.0,16.56325
437527031.25,16.81142
437539062.5,16.80731
437551093.75,16.72197
437563125.0,16.71477
437575156.25,16.49602
437587187.5,16.06873
437599218.75,15.44967
437611250.0,15.18876
437623281.25,15.88753
437635312.5,16.34799
437647343.75,16.53583
437659375.0,16.43301
437671406.25,16.25999
437683437.5,16.00283
437695468.75,15.50413
437707500.0,15.49976
437719531.25,15.48103
437731562.5,15.76917
437743593.75,15.88469
437755625.0,15.82363
437767656.25,15.57877
437779687.5,15.33715
437791718.75,14.8936
437803750.0,14.81938
437815781.25,15.15948
437827812.5,16.30759
437839843.75,17.16249
437851875.0,17.7492
437863906.25,18.09314
437875937.5,18.22192
437887968.75,18.16556
437900000.0,17.95484
437912031.25,17.61769
437924062.5,17.17482
437936093.75,16.63619
437948125.0,16.00104
437960156.25,15.26276
437972187.5,14.91427
437984218.75,16.11545
437996250.0,17.15594
438008281.25,17.77527
438020312.5,18.02818
438032343.75,17.95448
438044375.0,17.58361
438056406.25,16.93889
438068437.5,16.04396
438080468.75,16.3316
438092500.0,16.8331
438104531.25,17.18748
438116562.5,17.28004
438128593.75,17.16468
438140625.0,16.89924
438152656.25,16.53828
438164687.5,16.584301
438176718.75,16.65293
438188750.0,16.39249
438200781.25,15.77353
438212812.5,15.47623
438224843.75,15.75837
438236875.0,15.83952
438248906.25,15.7162
438260937.5,15.38277
438272968.75,14.96605
438285000.0,14.70589
438297031.25,15.57738
438309062.5,16.23594
438321093.75,16.67679
438333125.0,16.88908
438345156.25,16.85773
438357187.5,16.56404
438369218.75,15.98479
438381250.0,15.40459
438393281.25,15.24366
438405312.5,15.66946
438417343.75,15.73606
438429375.0,15.44395
438441406.25,15.65328
438453437.5,15.89764
438465468.75,15.83025
438477500.0,15.45725
438489531.25,15.54384
438501562.5,15.64809
438513593.75,15.4083605
438525625.0,15.33554
438537656.25,15.64999
438549687.5,15.70516
438561718.75,15.77113
438573750.0,15.7359705
438585781.25,16.35145
438597812.5,16.91729
438609843.75,17.25144
438621875.0,17.33216
438633906.25,17.14663
438645937.5,16.69421
438657968.75,15.99098
438670000.0,15.07639
438682031.25,14.73079
438694062.5,14.85295
438706093.75,15.61148
438718125.0,16.27419
438730156.25,16.60592
438742187.5,16.62389
438754218.75,16.34863
438766250.0,15.7999
438778281.25,15.92427
438790312.5,15.75507
438802343.75,15.12665
438814375.0,14.83783
438826406.25,14.97853
438838437.5,14.82788
438850468.75,14.37617
438862500.0,15.10392
438874531.25,15.58092
438886562.5,15.73853
438898593.75,15.58699
438910625.0,15.42705
438922656.25,15.31772
438934687.5,15.87933
438946718.75,16.38312
438958750.0,16.808651
438970781.25,17.29839
438982812.5,17.609
438994843.75,17.77736
439006875.0,17.83334
439018906.25,17.79448
439030937.5,17.66276
439042968.75,17.42648
439055000.0,17.06669
439067031.25,16.56572
439079062.5,15.91484
439091093.75,15.55744
439103125.0,15.89346
439115156.25,16.46988
439127187.5,16.86938
439139218.75,17.09273
439151250.0,17.14471
439163281.25,17.03772
439175312.5,16.79731
439187343.75,16.46725
439199375.0,16.11087
439211406.25,16.1953
439223437.5,16.48822
439235468.75,16.42032
439247500.0,15.99197
439259531.25,15.85947
439271562.5,16.00635
439283593.75,16.02391
439295625.0,15.82281
439307656.25,15.33188
439319687.5,14.8505
439331718.75,15.0713005
439343750.0,15.0613
439355781.25,15.45129
439367812.5,15.75166
439379843.75,15.9838705
439391875.0,16.17061
439403906.25,16.32464
439415937.5,16.442
439427968.75,16.50123
439440000.0,16.46689
439452031.25,16.2944
439464062.5,15.9343
439476093.75,16.3167
439488125.0,16.7588
439500156.25,17.01919
439512187.5,17.09064
439524218.75,16.97417
439536250.0,16.6787
439548281.25,16.22073
439560312.5,15.62393
439572343.75,15.30519
439584375.0,15.79593
439596406.25,16.10039
439608437.5,16.19826
439620468.75,16.2239
439632500.0,15.99763
439644531.25,15.51346
439656562.5,14.77365
439668593.75,15.5143
439680625.0,16.02926
439692656.25,16.47624
439704687.5,16.89687
439716718.75,17.11468
439728750.0,17.09776
439740781.25,17.46741
439752812.5,17.7512
439764843.75,17.66254
439776875.0,17.51819
439788906.25,17.59396
439800937.5,17.40427
439812968.75,16.98116
439825000.0,16.35703
439837031.25,15.55913
439849062.5,15.19112
439861093.75,16.17007
439873125.0,16.84487
439885156.25,17.28594
439897187.5,17.54195
439909218.75,17.6409
439921250.0,17.59055
439933281.25,17.47974
439945312.5,17.72743
439957343.75,17.60252
439969375.0,17.07563
439981406.25,16.43727
439993437.5,15.8865
440005468.75,15.71719
440017500.0,15.73878
440029531.25,16.06747
440041562.5,16.425
440053593.75,16.82449
440065625.0,17.10175
440077656.25,17.29465
440089687.5,17.42919
440101718.75,17.50993
440113750.0,17.51749
440125781.25,17.41422
440137812.5,17.15475
440149843.75,16.78369
440161875.0,16.70702
440173906.25,16.38499
440185937.5,15.83274
440197968.75,15.27096
440210000.0,15.4563
440222031.25,15.55718
440234062.5,15.70736
440246093.75,16.00861
440258125.0,16.01688
440270156.25,15.93358
440282187.5,15.75957
440294218.75,15.4192
440306250.0,15.62013
440318281.25,15.96275
440330312.5,16.127121
440342343.75,16.11407
440354375.0,16.20024
440366406.25,15.94542
440378437.5,15.37228
440390468.75,15.80178
440402500.0,16.02265
440414531.25,16.1645
440426562.5,16.35592
440438593.75,16.27178
440450625.0,16.06518
440462656.25,15.90904
440474687.5,15.59377
440486718.75,15.34743
440498750.0,15.60376
440510781.25,15.68587
440522812.5,15.52576
440534843.75,15.24377
440546875.0,15.60137
440558906.25,15.85146
440570937.5,15.95208
440582968.75,16.35986
440595000.0,16.63663
440607031.25,16.60152
440619062.5,16.27237
440631093.75,16.08212
440643125.0,15.60738
440655156.25,15.48884
440667187.5,15.54176
440679218.75,15.6815
440691250.0,15.66142
440703281.25,15.3063
440715312.5,14.96916
440727343.75,14.9701
440739375.0,15.06986
440751406.25,15.146
440763437.5,15.21511
440775468.75,15.57739
440787500.0,15.52126
440799531.25,15.67372
440811562.5,16.15556
440823593.75,16.63664
440835625.0,16.99878
440847656.25,17.22774
440859687.5,17.30875
440871718.75,17.30727
440883750.0,17.26044
440895781.25,17.15189
440907812.5,17.00883
440919843.75,16.85303
440931875.0,16.69694
440943906.25,16.54089
440955937.5,16.3721
440967968.75,16.16688
440980000.0,16.42179
440992031.25,16.60767
441004062.5,16.91464
441016093.75,17.0711
441028125.0,17.28117
441040156.25,17.1912
441052187.5,16.74348
441064218.75,15.93188
441076250.0,15.91271
441088281.25,16.03352
441100312.5,16.11795
441112343.75,16.11301
441124375.0,15.97094
441136406.25,15.65928
441148437.5,16.03525
441160468.75,16.60081
441172500.0,16.95139
441184531.25,17.07346
441196562.5,17.21376
441208593.75,17.513361
