freq_MHz,dBuV_z
212393750.0,23.97665
212396875.0,23.96352
212400000.0,23.9457
212403125.0,23.92342
212406250.0,23.8969
212409375.0,23.86641
212412500.0,23.83225
212415625.0,23.79467
212418750.0,23.75397
212421875.0,23.71043
212425000.0,23.66433
212428125.0,23.61597
212431250.0,23.5656
212434375.0,23.51347
212437500.0,23.45982
212440625.0,23.40488
212443750.0,23.34886
212446875.0,23.29194
212450000.0,23.23427
212453125.0,23.176
212456250.0,23.11726
212459375.0,23.05815
212462500.0,22.99876
212465625.0,22.93916
212468750.0,22.87944
212471875.0,22.81963
212475000.0,22.75979
212478125.0,22.69998
212481250.0,22.64027
212484375.0,22.5807
212487500.0,22.52135
212490625.0,22.46231
212493750.0,22.40369
212496875.0,22.34559
212500000.0,22.36291
212503125.0,22.38369
212506250.0,22.40489
212509375.0,22.4268
212512500.0,22.44972
212515625.0,22.47398
212518750.0,22.49988
212521875.0,22.52769
212525000.0,22.55768
212528125.0,22.59003
212531250.0,22.62494
212534375.0,22.66251
212537500.0,22.7028
212540625.0,22.74582
212543750.0,22.79153
212546875.0,22.83985
212550000.0,22.89064
212553125.0,22.94373
212556250.0,22.9989
212559375.0,23.05593
212562500.0,23.11456
212565625.0,23.17453
212568750.0,23.23552
212571875.0,23.29725
212575000.0,23.35941
212578125.0,23.42166
212581250.0,23.4837
212584375.0,23.5452
212587500.0,23.60583
212590625.0,23.66525
212593750.0,23.72314
212596875.0,23.77916
212600000.0,23.83296
212603125.0,23.88423
212606250.0,23.93261
212609375.0,23.97778
212612500.0,24.01944
212615625.0,24.05727
212618750.0,24.09093
212621875.0,24.12019
212625000.0,24.14474
212628125.0,24.164341
212631250.0,24.17876
212634375.0,24.18778
212637500.0,24.19122
212640625.0,24.18893
212643750.0,24.18077
212646875.0,24.16665
212650000.0,24.14651
212653125.0,24.12031
212656250.0,24.08807
212659375.0,24.04981
212662500.0,24.00564
212665625.0,23.95566
212668750.0,23.90003
212671875.0,23.83897
212675000.0,23.77269
212678125.0,23.70151
212681250.0,23.625721
212684375.0,23.54572
212687500.0,23.46189
212690625.0,23.37469
212693750.0,23.28461
212696875.0,23.19218
212700000.0,23.09792
212703125.0,23.00243
212706250.0,22.90633
212709375.0,22.8625
212712500.0,22.8296
212715625.0,22.79637
212718750.0,22.76251
212721875.0,22.72771
212725000.0,22.69161
212728125.0,22.65389
212731250.0,22.61423
212734375.0,22.57233
212737500.0,22.52793
212740625.0,22.48083
212743750.0,22.430851
212746875.0,22.37793
212750000.0,22.32204
212753125.0,22.26322
212756250.0,22.20162
212759375.0,22.13749
212762500.0,22.07112
212765625.0,22.00292
212768750.0,21.9334
212771875.0,21.8631
212775000.0,21.79269
212778125.0,21.78609
212781250.0,21.8109
212784375.0,21.84055
212787500.0,21.87448
212790625.0,21.91213
212793750.0,21.95293
212796875.0,21.99623
212800000.0,22.0414
212803125.0,22.08784
212806250.0,22.1349
212809375.0,22.18195
212812500.0,22.22838
212815625.0,22.27357
212818750.0,22.31696
212821875.0,22.35797
212825000.0,22.39606
212828125.0,22.43074
212831250.0,22.46152
212834375.0,22.48798
212837500.0,22.50972
212840625.0,22.52637
212843750.0,22.53767
212846875.0,22.54332
212850000.0,22.54314
212853125.0,22.53698
212856250.0,22.52475
212859375.0,22.50642
212862500.0,22.48202
212865625.0,22.45163
212868750.0,22.4154
212871875.0,22.37357
212875000.0,22.32639
212878125.0,22.27417
212881250.0,22.21732
212884375.0,22.15628
212887500.0,22.09153
212890625.0,22.12269
212893750.0,22.15652
212896875.0,22.18351
212900000.0,22.20277
212903125.0,22.21342
212906250.0,22.21466
212909375.0,22.2057
212912500.0,22.28923
212915625.0,22.38058
212918750.0,22.47181
212921875.0,22.56229
212925000.0,22.6514
212928125.0,22.73843
212931250.0,22.82268
212934375.0,22.90341
212937500.0,22.97985
212940625.0,23.05123
212943750.0,23.11676
212946875.0,23.17566
212950000.0,23.22713
212953125.0,23.27045
212956250.0,23.30482
212959375.0,23.32952
212962500.0,23.34384
212965625.0,23.34708
212968750.0,23.33859
212971875.0,23.31777
212975000.0,23.28404
212978125.0,23.23688
212981250.0,23.17583
212984375.0,23.10049
212987500.0,23.0106
212990625.0,23.0158
212993750.0,23.04127
212996875.0,23.062521
213000000.0,23.07993
213003125.0,23.0939
213006250.0,23.10497
213009375.0,23.11369
213012500.0,23.12069
213015625.0,23.12658
213018750.0,23.13205
213021875.0,23.13773
213025000.0,23.14426
213028125.0,23.15222
213031250.0,23.16217
213034375.0,23.17453
213037500.0,23.18967
213040625.0,23.20783
213043750.0,23.22918
213046875.0,23.25372
213050000.0,23.28134
213053125.0,23.31185
213056250.0,23.34491
213059375.0,23.3801
213062500.0,23.4169
213065625.0,23.454731
213068750.0,23.49295
213071875.0,23.530901
213075000.0,23.56785
213078125.0,23.60309
213081250.0,23.63592
213084375.0,23.66563
213087500.0,23.69157
213090625.0,23.71311
213093750.0,23.729641
213096875.0,23.7406
213100000.0,23.74551
213103125.0,23.7439
213106250.0,23.73537
213109375.0,23.71959
213112500.0,23.69624
213115625.0,23.66508
213118750.0,23.62591
213121875.0,23.57857
213125000.0,23.52296
213128125.0,23.45901
213131250.0,23.38669
213134375.0,23.30601
213137500.0,23.21705
213140625.0,23.11987
213143750.0,23.01463
213146875.0,22.90149
213150000.0,22.78065
213153125.0,22.65237
213156250.0,22.51694
213159375.0,22.37474
213162500.0,22.22616
213165625.0,22.07167
213168750.0,22.03309
213171875.0,22.05989
213175000.0,22.08753
213178125.0,22.11595
213181250.0,22.14509
213184375.0,22.17487
213187500.0,22.20517
213190625.0,22.23592
213193750.0,22.26696
213196875.0,22.29813
213200000.0,22.32926
213203125.0,22.36011
213206250.0,22.3904
213209375.0,22.41985
213212500.0,22.44813
213215625.0,22.47483
213218750.0,22.49956
213221875.0,22.52186
213225000.0,22.5657
213228125.0,22.605711
213231250.0,22.63831
213234375.0,22.6637
213237500.0,22.68217
213240625.0,22.69405
213243750.0,22.69974
213246875.0,22.69967
213250000.0,22.69436
213253125.0,22.68431
213256250.0,22.6701
213259375.0,22.65233
213262500.0,22.647831
213265625.0,22.71119
213268750.0,22.76202
213271875.0,22.86879
213275000.0,22.969471
213278125.0,23.06316
213281250.0,23.14909
213284375.0,23.22659
213287500.0,23.29507
213290625.0,23.35409
213293750.0,23.40324
213296875.0,23.44228
213300000.0,23.47103
213303125.0,23.48943
213306250.0,23.497551
213309375.0,23.49552
213312500.0,23.48361
213315625.0,23.4622
213318750.0,23.43179
213321875.0,23.39297
213325000.0,23.3465
213328125.0,23.2932
213331250.0,23.23407
213334375.0,23.17015
213337500.0,23.10262
213340625.0,23.03275
213343750.0,22.96181
213346875.0,22.891161
213350000.0,22.82211
213353125.0,22.75594
213356250.0,22.69386
213359375.0,22.63691
213362500.0,22.58596
213365625.0,22.60036
213368750.0,22.70501
213371875.0,22.80235
213375000.0,22.89195
213378125.0,22.97353
213381250.0,23.04698
213384375.0,23.11237
213387500.0,23.16988
213390625.0,23.21984
213393750.0,23.26269
213396875.0,23.299
213400000.0,23.32935
213403125.0,23.35442
213406250.0,23.37501
213409375.0,23.39188
213412500.0,23.4058
213415625.0,23.4176
213418750.0,23.42808
213421875.0,23.43797
213425000.0,23.44797
213428125.0,23.45874
213431250.0,23.4708
213434375.0,23.48463
213437500.0,23.5006
213440625.0,23.51894
213443750.0,23.53976
213446875.0,23.56309
213450000.0,23.58887
213453125.0,23.61685
213456250.0,23.64676
213459375.0,23.67822
213462500.0,23.71077
213465625.0,23.74391
213468750.0,23.7771
213471875.0,23.80974
213475000.0,23.84123
213478125.0,23.871
213481250.0,23.89844
213484375.0,23.92297
213487500.0,23.94403
213490625.0,23.96111
213493750.0,23.97372
213496875.0,23.9814
213500000.0,23.98374
213503125.0,23.98036
213506250.0,23.97092
213509375.0,23.95512
213512500.0,23.93266
213515625.0,23.90333
213518750.0,23.8669
213521875.0,23.82318
213525000.0,23.772
213528125.0,23.71321
213531250.0,23.64668
213534375.0,23.57776
213537500.0,23.57137
213540625.0,23.55714
213543750.0,23.53465
213546875.0,23.50351
213550000.0,23.46338
213553125.0,23.41394
213556250.0,23.35496
213559375.0,23.28622
213562500.0,23.20761
213565625.0,23.16262
213568750.0,23.20164
213571875.0,23.23194
213575000.0,23.25307
213578125.0,23.26465
213581250.0,23.2663
213584375.0,23.25771
213587500.0,23.2386
213590625.0,23.20877
213593750.0,23.16801
213596875.0,23.1162
213600000.0,23.05325
213603125.0,23.0352
213606250.0,23.06726
213609375.0,23.09958
213612500.0,23.13237
213615625.0,23.16582
213618750.0,23.20008
213621875.0,23.23524
213625000.0,23.27132
213628125.0,23.3083
213631250.0,23.34606
213634375.0,23.38446
213637500.0,23.42331
213640625.0,23.46233
213643750.0,23.50121
213646875.0,23.53963
213650000.0,23.57725
213653125.0,23.61368
213656250.0,23.64854
213659375.0,23.68149
213662500.0,23.71212
213665625.0,23.7401
213668750.0,23.76511
213671875.0,23.78682
213675000.0,23.80498
213678125.0,23.81931
213681250.0,23.82962
213684375.0,23.83572
213687500.0,23.83748
213690625.0,23.83476
213693750.0,23.82752
213696875.0,23.81573
213700000.0,23.7994
213703125.0,23.77862
213706250.0,23.75349
213709375.0,23.7242
213712500.0,23.69099
213715625.0,23.65415
213718750.0,23.61404
213721875.0,23.69572
213725000.0,23.84273
213728125.0,23.97985
213731250.0,24.10683
213734375.0,24.22349
213737500.0,24.32974
213740625.0,24.425581
213743750.0,24.51102
213746875.0,24.58618
213750000.0,24.65121
213753125.0,24.70631
213756250.0,24.75178
213759375.0,24.78791
213762500.0,24.81507
213765625.0,24.83366
213768750.0,24.84411
213771875.0,24.84692
213775000.0,24.84256
213778125.0,24.83156
213781250.0,24.81447
213784375.0,24.79182
213787500.0,24.76416
213790625.0,24.73204
213793750.0,24.69597
213796875.0,24.65646
213800000.0,24.61397
213803125.0,24.56895
213806250.0,24.52182
213809375.0,24.47288
213812500.0,24.42249
213815625.0,24.37085
213818750.0,24.31819
213821875.0,24.26465
213825000.0,24.210331
213828125.0,24.1553
213831250.0,24.09955
213834375.0,24.04308
213837500.0,23.98582
213840625.0,23.92773
213843750.0,23.88158
213846875.0,23.98785
213850000.0,24.0881
213853125.0,24.18171
213856250.0,24.26812
213859375.0,24.34681
213862500.0,24.41725
213865625.0,24.47897
213868750.0,24.53149
213871875.0,24.57439
213875000.0,24.60727
213878125.0,24.62975
213881250.0,24.64149
213884375.0,24.64219
213887500.0,24.63155
213890625.0,24.60931
213893750.0,24.57527
213896875.0,24.52922
213900000.0,24.47099
213903125.0,24.40044
213906250.0,24.31744
213909375.0,24.221941
213912500.0,24.11388
213915625.0,23.99324
213918750.0,23.86005
213921875.0,23.71437
213925000.0,23.5563
213928125.0,23.38603
213931250.0,23.20377
213934375.0,23.00977
213937500.0,22.80446
213940625.0,22.74866
213943750.0,22.74701
213946875.0,22.74606
213950000.0,22.7459
213953125.0,22.74657
213956250.0,22.74808
213959375.0,22.75037
213962500.0,22.75333
213965625.0,22.75678
213968750.0,22.76057
213971875.0,22.76444
213975000.0,22.76813
213978125.0,22.77135
213981250.0,22.7738
213984375.0,22.77512
213987500.0,22.77499
213990625.0,22.81944
213993750.0,22.87462
213996875.0,22.92891
214000000.0,22.98193
214003125.0,23.03331
214006250.0,23.08267
214009375.0,23.12969
214012500.0,23.17406
214015625.0,23.2155
214018750.0,23.26488
214021875.0,23.33742
214025000.0,23.4044
214028125.0,23.4659
214031250.0,23.522
214034375.0,23.5729
214037500.0,23.61879
214040625.0,23.65993
214043750.0,23.69661
214046875.0,23.72914
214050000.0,23.75786
214053125.0,23.78311
214056250.0,23.80524
214059375.0,23.82458
214062500.0,23.84146
214065625.0,23.85617
214068750.0,23.86894
214071875.0,23.87997
214075000.0,23.8894
214078125.0,23.89732
214081250.0,23.90374
214084375.0,23.90859
214087500.0,23.91178
214090625.0,23.91312
214093750.0,23.91238
214096875.0,23.90929
214100000.0,23.90355
214103125.0,23.909771
214106250.0,24.06544
214109375.0,24.20991
214112500.0,24.34312
214115625.0,24.46503
214118750.0,24.57567
214121875.0,24.67518
214125000.0,24.76369
214128125.0,24.84145
214131250.0,24.90871
214134375.0,24.96577
214137500.0,25.01301
214140625.0,25.05083
214143750.0,25.07966
214146875.0,25.1
214150000.0,25.11237
214153125.0,25.1173
214156250.0,25.11539
214159375.0,25.10723
214162500.0,25.09343
214165625.0,25.07462
214168750.0,25.05142
214171875.0,25.02444
214175000.0,24.99431
214178125.0,24.96156
214181250.0,24.92677
214184375.0,24.89041
214187500.0,24.85294
214190625.0,24.81472
214193750.0,24.77606
214196875.0,24.73721
214200000.0,24.69829
214203125.0,24.65938
214206250.0,24.62047
214209375.0,24.58144
214212500.0,24.542141
214215625.0,24.50232
214218750.0,24.46168
214221875.0,24.41983
214225000.0,24.42183
214228125.0,24.45271
214231250.0,24.47459
214234375.0,24.48774
214237500.0,24.49245
214240625.0,24.48901
214243750.0,24.47778
214246875.0,24.45912
214250000.0,24.43343
214253125.0,24.40109
214256250.0,24.36255
214259375.0,24.31828
214262500.0,24.2687
214265625.0,24.21436
214268750.0,24.1557
214271875.0,24.09325
214275000.0,24.02753
214278125.0,23.95906
214281250.0,23.888361
214284375.0,23.8159
214287500.0,23.74223
214290625.0,23.66783
214293750.0,23.71353
214296875.0,23.75951
214300000.0,23.8039
214303125.0,23.84663
214306250.0,23.88765
214309375.0,23.92693
214312500.0,23.96445
214315625.0,24.00017
214318750.0,24.034071
214321875.0,24.06612
214325000.0,24.09631
214328125.0,24.12459
214331250.0,24.15094
214334375.0,24.1753
214337500.0,24.19763
214340625.0,24.21787
214343750.0,24.23595
214346875.0,24.25177
214350000.0,24.26529
214353125.0,24.27638
214356250.0,24.28497
214359375.0,24.29097
214362500.0,24.29429
214365625.0,24.29485
214368750.0,24.29256
214371875.0,24.28739
214375000.0,24.27928
214378125.0,24.2682
214381250.0,24.25413
214384375.0,24.23711
214387500.0,24.21718
214390625.0,24.19437
214393750.0,24.16878
214396875.0,24.14053
214400000.0,24.10976
214403125.0,24.07663
214406250.0,24.04133
214409375.0,24.00406
214412500.0,23.96505
214415625.0,23.92456
214418750.0,23.88284
214421875.0,23.84016
214425000.0,23.79682
214428125.0,23.78424
214431250.0,23.86136
214434375.0,23.93396
214437500.0,24.00151
214440625.0,24.0635
214443750.0,24.11954
214446875.0,24.16932
214450000.0,24.21881
214453125.0,24.31123
214456250.0,24.39824
214459375.0,24.47906
214462500.0,24.55303
214465625.0,24.6195
214468750.0,24.67792
214471875.0,24.72782
214475000.0,24.76878
214478125.0,24.80045
214481250.0,24.82258
214484375.0,24.83495
214487500.0,24.83747
214490625.0,24.83008
214493750.0,24.8128
214496875.0,24.78573
214500000.0,24.74905
214503125.0,24.70302
214506250.0,24.64795
214509375.0,24.58426
214512500.0,24.51244
214515625.0,24.43307
214518750.0,24.34678
214521875.0,24.25431
214525000.0,24.15649
214528125.0,24.05421
214531250.0,24.01501
214534375.0,23.98672
214537500.0,23.95353
214540625.0,23.91579
214543750.0,23.87394
214546875.0,23.82838
214550000.0,23.77953
214553125.0,23.72778
214556250.0,23.67354
214559375.0,23.61719
214562500.0,23.55905
214565625.0,23.49947
214568750.0,23.4387
214571875.0,23.377
214575000.0,23.32424
214578125.0,23.29186
214581250.0,23.25034
214584375.0,23.20005
214587500.0,23.14141
214590625.0,23.07492
214593750.0,23.00113
214596875.0,22.92059
214600000.0,22.92238
214603125.0,22.9267
214606250.0,22.92952
214609375.0,22.97527
214612500.0,23.03578
214615625.0,23.09862
214618750.0,23.16281
214621875.0,23.25915
214625000.0,23.42763
214628125.0,23.587431
214631250.0,23.73731
214634375.0,23.87624
214637500.0,24.00334
214640625.0,24.11792
214643750.0,24.21941
214646875.0,24.3074
214650000.0,24.38157
214653125.0,24.44171
214656250.0,24.48769
214659375.0,24.51951
214662500.0,24.53719
214665625.0,24.54086
214668750.0,24.5307
214671875.0,24.507
214675000.0,24.47005
214678125.0,24.42026
214681250.0,24.35811
214684375.0,24.28411
214687500.0,24.19889
214690625.0,24.10314
214693750.0,23.99762
214696875.0,23.88317
214700000.0,23.76073
214703125.0,23.63133
214706250.0,23.57603
214709375.0,23.57721
214712500.0,23.57182
214715625.0,23.5597
214718750.0,23.54073
214721875.0,23.51486
214725000.0,23.4821
214728125.0,23.44254
214731250.0,23.39631
214734375.0,23.34364
214737500.0,23.28487
214740625.0,23.22032
214743750.0,23.18105
214746875.0,23.16983
214750000.0,23.15952
214753125.0,23.14999
214756250.0,23.14114
214759375.0,23.13274
214762500.0,23.12456
214765625.0,23.1163
214768750.0,23.10765
214771875.0,23.09827
214775000.0,23.08777
214778125.0,23.0758
214781250.0,23.06198
214784375.0,23.13065
214787500.0,23.24453
214790625.0,23.34748
214793750.0,23.43924
214796875.0,23.51967
214800000.0,23.58865
214803125.0,23.64617
214806250.0,23.69226
214809375.0,23.727
214812500.0,23.75052
214815625.0,23.76302
214818750.0,23.76473
214821875.0,23.75594
214825000.0,23.73696
214828125.0,23.70819
214831250.0,23.67003
214834375.0,23.62294
214837500.0,23.56744
214840625.0,23.50408
214843750.0,23.43346
214846875.0,23.35618
214850000.0,23.27294
214853125.0,23.18446
214856250.0,23.09147
214859375.0,22.99477
214862500.0,22.89516
214865625.0,22.79348
214868750.0,22.69059
214871875.0,22.66362
214875000.0,22.6896
214878125.0,22.71014
214881250.0,22.7251
214884375.0,22.73437
214887500.0,22.73796
214890625.0,22.752121
214893750.0,22.85096
214896875.0,22.93267
214900000.0,22.99741
214903125.0,23.04536
214906250.0,23.07671
214909375.0,23.09164
214912500.0,23.09037
214915625.0,23.0731
214918750.0,23.04012
214921875.0,22.99167
214925000.0,22.92809
214928125.0,22.849741
214931250.0,22.75706
214934375.0,22.65053
214937500.0,22.53067
214940625.0,22.39815
214943750.0,22.36108
214946875.0,22.36635
214950000.0,22.37942
214953125.0,22.4004
214956250.0,22.42921
214959375.0,22.46556
214962500.0,22.50898
214965625.0,22.55882
214968750.0,22.61503
214971875.0,22.70831
214975000.0,22.79285
214978125.0,22.868351
214981250.0,22.93463
214984375.0,22.99167
214987500.0,23.03953
214990625.0,23.08079
214993750.0,23.14747
214996875.0,23.21181
215000000.0,23.27327
215003125.0,23.33139
215006250.0,23.38583
215009375.0,23.43632
215012500.0,23.48271
215015625.0,23.52487
215018750.0,23.56279
215021875.0,23.59647
215025000.0,23.62599
215028125.0,23.65141
215031250.0,23.67288
215034375.0,23.69049
215037500.0,23.70438
215040625.0,23.71465
215043750.0,23.72142
215046875.0,23.72478
215050000.0,23.72479
215053125.0,23.72153
215056250.0,23.71501
215059375.0,23.70526
215062500.0,23.69228
215065625.0,23.67601
215068750.0,23.65646
215071875.0,23.64717
215075000.0,23.64307
215078125.0,23.63194
215081250.0,23.61342
215084375.0,23.58714
215087500.0,23.55279
215090625.0,23.51009
215093750.0,23.45883
215096875.0,23.39886
215100000.0,23.39264
215103125.0,23.45163
215106250.0,23.50743
215109375.0,23.55954
215112500.0,23.60741
215115625.0,23.65053
215118750.0,23.68832
215121875.0,23.72028
215125000.0,23.74586
215128125.0,23.76457
215131250.0,23.77592
215134375.0,23.77946
215137500.0,23.7748
215140625.0,23.76157
215143750.0,23.73947
215146875.0,23.70828
215150000.0,23.66783
215153125.0,23.61803
215156250.0,23.55889
215159375.0,23.49049
215162500.0,23.41306
215165625.0,23.32688
215168750.0,23.2324
215171875.0,23.13016
215175000.0,23.16183
215178125.0,23.21106
215181250.0,23.26289
215184375.0,23.31728
215187500.0,23.37408
215190625.0,23.43312
215193750.0,23.49416
215196875.0,23.55688
215200000.0,23.62099
215203125.0,23.6861
215206250.0,23.75183
215209375.0,23.81778
215212500.0,23.88353
215215625.0,23.94868
215218750.0,24.01283
215221875.0,24.07561
215225000.0,24.13666
215228125.0,24.19565
215231250.0,24.2523
215234375.0,24.30638
215237500.0,24.35766
215240625.0,24.40599
215243750.0,24.45126
215246875.0,24.49342
215250000.0,24.53244
215253125.0,24.56834
215256250.0,24.6012
215259375.0,24.63112
215262500.0,24.65824
215265625.0,24.68272
215268750.0,24.70476
215271875.0,24.72456
215275000.0,24.74232
215278125.0,24.75829
215281250.0,24.77264
215284375.0,24.78558
215287500.0,24.79732
215290625.0,24.80798
215293750.0,24.8177
215296875.0,24.826561
215300000.0,24.83466
215303125.0,24.842001
215306250.0,24.84856
215309375.0,24.854311
215312500.0,24.85914
215315625.0,24.86295
215318750.0,24.86558
215321875.0,24.86685
215325000.0,24.86659
215328125.0,24.86459
215331250.0,24.86063
215334375.0,24.85449
215337500.0,24.84599
215340625.0,24.83491
215343750.0,24.8211
215346875.0,24.80437
215350000.0,24.78461
215353125.0,24.76173
215356250.0,24.73566
215359375.0,24.70639
215362500.0,24.67393
215365625.0,24.63837
215368750.0,24.59982
215371875.0,24.55842
215375000.0,24.5144
215378125.0,24.46798
215381250.0,24.41949
215384375.0,24.36922
215387500.0,24.31756
215390625.0,24.26488
215393750.0,24.21161
215396875.0,24.15815
215400000.0,24.10496
215403125.0,24.05244
215406250.0,24.00105
215409375.0,23.95116
215412500.0,23.90312
215415625.0,23.85728
215418750.0,23.813921
215421875.0,23.77325
215425000.0,23.73544
215428125.0,23.70059
215431250.0,23.66871
215434375.0,23.63977
215437500.0,23.61366
215440625.0,23.59019
215443750.0,23.56914
215446875.0,23.5502
215450000.0,23.53306
215453125.0,23.51731
215456250.0,23.50258
215459375.0,23.48843
215462500.0,23.47443
215465625.0,23.4602
215468750.0,23.44529
215471875.0,23.42935
215475000.0,23.41203
215478125.0,23.39303
215481250.0,23.3721
215484375.0,23.34906
215487500.0,23.32378
215490625.0,23.2962
215493750.0,23.26634
215496875.0,23.2343
215500000.0,23.20023
215503125.0,23.16438
215506250.0,23.12709
215509375.0,23.08872
215512500.0,23.04975
215515625.0,23.0107
215518750.0,22.97214
215521875.0,22.93471
215525000.0,22.89906
215528125.0,22.86589
215531250.0,22.8359
215534375.0,22.80978
215537500.0,22.78824
215540625.0,22.77191
215543750.0,22.76141
215546875.0,22.75729
215550000.0,22.76002
215553125.0,22.76998
215556250.0,22.78748
215559375.0,22.81268
215562500.0,22.84566
215565625.0,22.88636
215568750.0,22.93462
215571875.0,22.99017
215575000.0,23.0526
215578125.0,23.12144
215581250.0,23.19611
215584375.0,23.27595
215587500.0,23.36022
215590625.0,23.44817
215593750.0,23.53898
215596875.0,23.6318
215600000.0,23.72581
215603125.0,23.82017
215606250.0,23.91405
215609375.0,24.00666
215612500.0,24.09724
215615625.0,24.18509
215618750.0,24.26955
215621875.0,24.35001
215625000.0,24.42593
215628125.0,24.49684
215631250.0,24.56234
215634375.0,24.62208
215637500.0,24.6758
215640625.0,24.7233
215643750.0,24.76447
215646875.0,24.79924
215650000.0,24.827631
215653125.0,24.84973
215656250.0,24.86569
215659375.0,24.875721
215662500.0,24.88013
215665625.0,24.87923
215668750.0,24.87346
215671875.0,24.86324
215675000.0,24.84908
215678125.0,24.83153
215681250.0,24.81118
215684375.0,24.788641
215687500.0,24.76453
215690625.0,24.73949
215693750.0,24.71414
215696875.0,24.6891
215700000.0,24.66496
215703125.0,24.64227
215706250.0,24.62151
215709375.0,24.60312
215712500.0,24.58744
215715625.0,24.57477
215718750.0,24.56528
215721875.0,24.55907
215725000.0,24.556181
215728125.0,24.55654
215731250.0,24.55998
215734375.0,24.5663
215737500.0,24.57519
215740625.0,24.58636
215743750.0,24.5994
215746875.0,24.61392
215750000.0,24.6295
215753125.0,24.64571
215756250.0,24.6621
215759375.0,24.67825
215762500.0,24.69377
215765625.0,24.70827
215768750.0,24.72137
215771875.0,24.73276
215775000.0,24.74213
215778125.0,24.7492
215781250.0,24.75376
215784375.0,24.7556
215787500.0,24.75456
215790625.0,24.75053
215793750.0,24.7434
215796875.0,24.73314
215800000.0,24.71973
215803125.0,24.70317
215806250.0,24.68353
215809375.0,24.66088
215812500.0,24.63535
215815625.0,24.60704
215818750.0,24.57614
215821875.0,24.54282
215825000.0,24.50728
215828125.0,24.46973
215831250.0,24.43036
215834375.0,24.38938
215837500.0,24.34702
215840625.0,24.30344
215843750.0,24.25885
215846875.0,24.21339
215850000.0,24.16721
215853125.0,24.12042
215856250.0,24.0731
215859375.0,24.02532
215862500.0,23.99377
215865625.0,23.98575
215868750.0,23.97272
215871875.0,23.95482
215875000.0,23.93219
215878125.0,23.90501
215881250.0,23.87344
215884375.0,23.8377
215887500.0,23.798
215890625.0,23.75458
215893750.0,23.7077
215896875.0,23.65764
215900000.0,23.60467
215903125.0,23.54909
215906250.0,23.49121
215909375.0,23.43134
215912500.0,23.36976
215915625.0,23.31171
215918750.0,23.31982
215921875.0,23.32066
215925000.0,23.36958
215928125.0,23.48164
215931250.0,23.59351
215934375.0,23.70489
215937500.0,23.81546
215940625.0,23.92483
215943750.0,24.03265
215946875.0,24.13855
215950000.0,24.24213
215953125.0,24.343
215956250.0,24.44077
215959375.0,24.53507
215962500.0,24.62552
215965625.0,24.71174
215968750.0,24.7934
215971875.0,24.87015
215975000.0,24.94169
215978125.0,25.00774
215981250.0,25.06802
215984375.0,25.12231
215987500.0,25.17038
215990625.0,25.21208
215993750.0,25.24727
215996875.0,25.27579
216000000.0,25.2976
216003125.0,25.31263
216006250.0,25.32086
216009375.0,25.32231
216012500.0,25.31701
216015625.0,25.30505
216018750.0,25.28651
216021875.0,25.26154
216025000.0,25.23029
216028125.0,25.19293
216031250.0,25.14969
216034375.0,25.10077
216037500.0,25.04645
216040625.0,24.98697
216043750.0,24.92262
216046875.0,24.85371
216050000.0,24.78056
216053125.0,24.70348
216056250.0,24.6228
216059375.0,24.53889
216062500.0,24.45213
216065625.0,24.36288
216068750.0,24.27152
216071875.0,24.17848
216075000.0,24.08417
216078125.0,23.98903
216081250.0,23.89351
216084375.0,23.79807
216087500.0,23.70324
216090625.0,23.6095
216093750.0,23.55218
216096875.0,23.54213
216100000.0,23.53135
216103125.0,23.51998
216106250.0,23.50811
216109375.0,23.49577
216112500.0,23.48301
216115625.0,23.46979
216118750.0,23.45609
216121875.0,23.44185
216125000.0,23.42695
216128125.0,23.4113
216131250.0,23.39476
216134375.0,23.3772
216137500.0,23.35847
216140625.0,23.33842
216143750.0,23.31692
216146875.0,23.29382
216150000.0,23.26902
216153125.0,23.24243
216156250.0,23.214
216159375.0,23.18372
216162500.0,23.15155
216165625.0,23.1176
216168750.0,23.08193
216171875.0,23.04471
216175000.0,23.00612
216178125.0,23.00478
216181250.0,23.05593
216184375.0,23.10846
216187500.0,23.1619
216190625.0,23.21577
216193750.0,23.26969
216196875.0,23.3232
216200000.0,23.37591
216203125.0,23.42743
216206250.0,23.47741
216209375.0,23.52548
216212500.0,23.57133
216215625.0,23.61462
216218750.0,23.65507
216221875.0,23.6924
216225000.0,23.72633
216228125.0,23.75665
216231250.0,23.78315
216234375.0,23.80563
216237500.0,23.82394
216240625.0,23.83797
216243750.0,23.84763
216246875.0,23.85286
216250000.0,23.85365
216253125.0,23.85004
216256250.0,23.84207
216259375.0,23.82988
216262500.0,23.8136
216265625.0,23.79345
216268750.0,23.76965
216271875.0,23.74252
216275000.0,23.71236
216278125.0,23.67957
216281250.0,23.64455
216284375.0,23.60773
216287500.0,23.5696
216290625.0,23.53067
216293750.0,23.49145
216296875.0,23.45247
216300000.0,23.41427
216303125.0,23.37736
216306250.0,23.34228
216309375.0,23.30949
216312500.0,23.27943
216315625.0,23.25253
216318750.0,23.22907
216321875.0,23.20936
216325000.0,23.19357
216328125.0,23.18181
216331250.0,23.1741
216334375.0,23.17037
216337500.0,23.20686
216340625.0,23.24693
216343750.0,23.28266
216346875.0,23.31407
216350000.0,23.34119
216353125.0,23.36395
216356250.0,23.38235
216359375.0,23.3963
216362500.0,23.40575
216365625.0,23.4106
